o_order_id,o_customer_sk,weekday,date,store
308837,4849,"Wednesday","2012-05-30",3
308838,4930,"Tuesday","2013-02-05",10
308839,516,"Wednesday","2013-03-06",11
308840,2980,"Saturday","2013-06-22",3
308841,2162,"Wednesday","2012-06-13",8
308842,355,"Wednesday","2013-08-28",3
308843,2870,"Wednesday","2012-08-29",5
308844,1862,"Sunday","2012-05-20",7
308845,6135,"Thursday","2012-05-24",3
308846,2120,"Friday","2012-08-10",9
308847,2110,"Wednesday","2013-04-17",8
308848,6969,"Tuesday","2012-06-05",6
308849,1865,"Wednesday","2013-10-02",4
308850,3574,"Saturday","2013-10-19",3
308851,6048,"Tuesday","2013-01-29",8
308852,819,"Friday","2012-07-13",11
308853,5009,"Friday","2012-09-14",3
308854,208,"Friday","2012-02-03",10
308855,6469,"Wednesday","2013-03-13",11
308856,3317,"Wednesday","2013-01-30",2
308857,2821,"Wednesday","2012-07-04",4
308858,2265,"Wednesday","2013-10-16",4
308859,4691,"Sunday","2013-12-08",5
308860,1055,"Wednesday","2013-05-01",11
308861,5289,"Wednesday","2012-08-15",3
308862,6851,"Thursday","2012-02-23",10
308863,3135,"Wednesday","2013-09-11",6
308864,4893,"Tuesday","2013-05-21",3
308865,5743,"Thursday","2012-12-20",3
308866,2417,"Monday","2013-02-25",6
308867,3404,"Friday","2013-08-30",3
308868,5842,"Wednesday","2012-08-29",8
308869,2504,"Wednesday","2013-11-27",10
308870,3585,"Wednesday","2012-07-18",2
308871,2979,"Wednesday","2012-03-28",3
308872,1143,"Wednesday","2013-06-12",11
308873,917,"Friday","2012-12-14",10
308874,6755,"Wednesday","2013-11-06",8
308875,2443,"Wednesday","2012-08-01",8
308876,3120,"Wednesday","2013-10-09",8
308877,6258,"Wednesday","2012-07-11",8
308878,4939,"Tuesday","2013-04-23",1
308879,3031,"Monday","2012-11-12",2
308880,3635,"Friday","2012-08-24",10
308881,3330,"Thursday","2012-07-19",11
308882,4969,"Friday","2012-08-10",2
308883,5015,"Tuesday","2012-07-17",3
308884,1199,"Wednesday","2013-12-11",10
308885,1048,"Wednesday","2013-04-17",11
308886,6504,"Wednesday","2012-04-11",10
308887,3611,"Wednesday","2013-02-06",7
308888,2044,"Tuesday","2012-09-18",7
308889,5988,"Monday","2013-08-26",8
308890,4347,"Wednesday","2013-04-10",3
308891,3571,"Wednesday","2013-10-23",3
308892,6814,"Saturday","2013-02-02",4
308893,138,"Monday","2012-11-05",8
308894,2099,"Wednesday","2013-12-04",3
308895,4993,"Tuesday","2013-06-18",2
308896,5014,"Thursday","2013-04-11",6
308897,5219,"Monday","2013-09-02",5
308898,7040,"Monday","2012-09-24",9
308899,3037,"Thursday","2013-10-24",7
308900,5634,"Wednesday","2013-11-13",9
308901,4202,"Tuesday","2013-06-25",5
308902,932,"Wednesday","2013-10-30",9
308903,2203,"Tuesday","2012-04-10",7
308904,5465,"Friday","2013-01-11",6
308905,3640,"Tuesday","2012-04-24",3
308906,6353,"Wednesday","2013-11-13",3
308907,1987,"Tuesday","2012-07-17",10
308908,6555,"Wednesday","2012-07-18",11
308909,3629,"Wednesday","2012-03-21",11
308910,3895,"Friday","2013-10-25",11
308911,2420,"Monday","2012-02-20",7
308912,1312,"Wednesday","2012-11-28",11
308913,3419,"Wednesday","2012-05-09",7
308914,6287,"Monday","2013-02-18",10
308915,4658,"Friday","2013-08-23",11
308916,2889,"Tuesday","2013-05-07",9
308917,795,"Friday","2012-09-21",6
308918,4130,"Monday","2012-07-02",5
308919,2515,"Tuesday","2013-03-19",1
308920,3364,"Friday","2013-07-12",8
308921,5234,"Wednesday","2012-11-07",10
308922,1146,"Sunday","2012-11-04",9
308923,718,"Saturday","2013-11-09",11
308924,2277,"Saturday","2013-07-27",9
308925,3986,"Saturday","2013-03-30",5
308926,6998,"Tuesday","2013-08-20",11
308927,6033,"Friday","2013-07-26",8
308928,2624,"Wednesday","2012-05-02",9
308929,4909,"Tuesday","2013-10-08",1
308930,1092,"Wednesday","2013-05-22",3
308931,4646,"Sunday","2012-09-23",7
308932,4402,"Thursday","2012-11-15",2
308933,2248,"Tuesday","2012-07-17",11
308934,6273,"Tuesday","2013-11-05",11
308935,5657,"Thursday","2012-06-07",9
308936,6771,"Wednesday","2012-07-25",9
308937,5432,"Wednesday","2012-11-14",4
308938,4693,"Friday","2012-05-25",3
308939,2627,"Monday","2013-05-13",9
308940,3999,"Wednesday","2013-11-06",9
308941,5236,"Wednesday","2012-11-28",9
308942,4628,"Wednesday","2013-07-03",11
308943,7065,"Monday","2013-04-15",1
308944,834,"Friday","2013-03-15",2
308945,761,"Tuesday","2013-06-18",7
308946,3256,"Wednesday","2013-07-03",6
308947,4407,"Monday","2012-04-23",4
308948,4364,"Tuesday","2013-10-15",5
308949,846,"Wednesday","2013-11-20",9
308950,2232,"Wednesday","2013-10-16",11
308951,6134,"Tuesday","2013-07-09",10
308952,2040,"Monday","2012-12-17",7
308953,16,"Wednesday","2012-06-20",7
308954,4219,"Wednesday","2013-07-31",8
308955,5006,"Friday","2012-09-07",10
308956,3395,"Wednesday","2013-09-11",4
308957,774,"Tuesday","2012-08-14",3
308958,4286,"Monday","2012-03-26",5
308959,3669,"Wednesday","2013-12-11",5
308960,562,"Monday","2012-02-13",1
308961,970,"Wednesday","2013-09-11",10
308962,4956,"Thursday","2012-08-16",2
308963,3453,"Thursday","2012-09-13",1
308964,1604,"Monday","2012-06-04",7
308965,1547,"Tuesday","2012-08-28",1
308966,3977,"Tuesday","2012-03-27",11
308967,2611,"Wednesday","2013-02-20",8
308968,6469,"Thursday","2012-10-18",2
308969,2030,"Saturday","2013-04-06",6
308970,5485,"Tuesday","2013-11-12",4
308971,2133,"Tuesday","2012-03-13",9
308972,2621,"Monday","2012-07-02",2
308973,1580,"Tuesday","2012-02-28",7
308974,6514,"Friday","2013-06-14",1
308975,6475,"Friday","2012-01-06",9
308976,5618,"Wednesday","2012-09-26",1
308977,1316,"Wednesday","2012-07-04",7
308978,2420,"Tuesday","2013-10-15",7
308979,5389,"Tuesday","2012-07-17",7
308980,3486,"Wednesday","2012-02-15",9
308981,5240,"Saturday","2013-04-20",6
308982,1836,"Wednesday","2013-05-15",11
308983,4547,"Friday","2012-12-07",9
308984,6302,"Thursday","2012-02-09",2
308985,1759,"Wednesday","2012-05-23",10
308986,2442,"Tuesday","2012-08-28",4
308987,4222,"Wednesday","2013-04-10",1
308988,2308,"Wednesday","2013-05-01",1
308989,6623,"Tuesday","2012-07-10",2
308990,3010,"Wednesday","2012-01-18",8
308991,4174,"Saturday","2012-09-01",9
308992,2055,"Thursday","2012-08-30",6
308993,1562,"Monday","2012-10-08",4
308994,2977,"Thursday","2012-10-11",5
308995,3163,"Tuesday","2013-12-17",10
308996,5106,"Thursday","2013-03-14",3
308997,4500,"Thursday","2013-05-02",1
308998,936,"Tuesday","2012-08-28",4
308999,4030,"Wednesday","2013-10-16",8
309000,6404,"Friday","2012-03-30",9
309001,6693,"Wednesday","2013-12-25",11
309002,1006,"Monday","2012-05-28",1
309003,177,"Wednesday","2013-07-24",5
309004,789,"Sunday","2012-02-19",7
309005,1348,"Sunday","2012-10-28",8
309006,4962,"Tuesday","2013-08-13",6
309007,2208,"Thursday","2013-02-28",7
309008,6768,"Tuesday","2013-05-28",3
309009,4741,"Wednesday","2012-10-17",11
309010,4619,"Tuesday","2013-10-08",4
309011,1320,"Monday","2012-05-28",7
309012,4524,"Wednesday","2013-04-03",8
309013,3506,"Monday","2012-02-06",11
309014,4044,"Saturday","2013-05-18",2
309015,3793,"Thursday","2013-01-03",3
309016,949,"Wednesday","2012-08-15",6
309017,5027,"Tuesday","2013-06-04",6
309018,6416,"Wednesday","2012-06-20",4
309019,2668,"Friday","2013-03-22",3
309020,4951,"Wednesday","2012-01-25",8
309021,664,"Thursday","2013-11-14",11
309022,4037,"Friday","2012-01-13",7
309023,862,"Saturday","2012-03-24",4
309024,2351,"Thursday","2013-12-19",2
309025,778,"Friday","2013-10-04",2
309026,2910,"Saturday","2013-01-26",5
309027,6530,"Friday","2013-09-06",2
309028,359,"Tuesday","2012-08-28",11
309029,1873,"Friday","2013-05-10",2
309030,6676,"Wednesday","2012-03-14",9
309031,3577,"Wednesday","2013-11-13",4
309032,1847,"Thursday","2013-01-31",8
309033,1844,"Thursday","2013-07-04",9
309034,3603,"Thursday","2012-07-19",11
309035,2694,"Friday","2012-06-22",2
309036,5809,"Saturday","2013-05-18",6
309037,2249,"Saturday","2012-08-25",2
309038,3537,"Friday","2013-04-05",5
309039,6458,"Friday","2012-08-24",3
309040,2428,"Sunday","2013-04-21",6
309041,3024,"Wednesday","2012-12-05",3
309042,4867,"Wednesday","2012-05-09",6
309043,7004,"Friday","2012-05-18",4
309044,2093,"Friday","2012-06-29",7
309045,6989,"Wednesday","2013-04-17",8
309046,6411,"Wednesday","2012-09-05",8
309047,6963,"Friday","2012-04-13",7
309048,5859,"Wednesday","2012-10-24",3
309049,5459,"Wednesday","2012-03-28",11
309050,207,"Friday","2013-05-03",5
309051,3020,"Monday","2012-03-19",4
309052,6649,"Friday","2013-10-11",8
309053,3083,"Tuesday","2013-03-12",4
309054,5642,"Friday","2012-01-06",2
309055,3964,"Friday","2012-08-24",10
309056,1763,"Saturday","2013-05-18",8
309057,3188,"Monday","2012-02-13",1
309058,2182,"Wednesday","2013-04-03",2
309059,5023,"Tuesday","2012-03-27",11
309060,2882,"Monday","2013-05-27",3
309061,4323,"Saturday","2013-07-13",10
309062,3425,"Monday","2013-07-01",5
309063,4448,"Tuesday","2012-01-31",5
309064,892,"Friday","2012-05-25",9
309065,6176,"Tuesday","2013-01-29",5
309066,6051,"Saturday","2013-10-12",4
309067,3819,"Friday","2012-04-13",7
309068,215,"Wednesday","2012-07-11",10
309069,1486,"Sunday","2013-04-14",4
309070,269,"Friday","2013-05-10",9
309071,3084,"Thursday","2012-06-14",4
309072,6650,"Wednesday","2013-07-10",1
309073,4176,"Tuesday","2012-10-02",6
309074,1190,"Wednesday","2013-01-23",6
309075,865,"Tuesday","2013-07-30",11
309076,320,"Monday","2012-07-02",3
309077,5513,"Tuesday","2012-12-04",8
309078,4139,"Wednesday","2012-02-22",8
309079,5885,"Saturday","2012-08-11",5
309080,2315,"Wednesday","2012-12-19",9
309081,6508,"Monday","2013-10-07",9
309082,4531,"Friday","2012-07-06",4
309083,2533,"Monday","2013-05-20",8
309084,987,"Wednesday","2012-06-06",1
309085,2550,"Tuesday","2012-03-13",4
309086,7021,"Tuesday","2013-02-12",6
309087,219,"Wednesday","2012-12-19",11
309088,4009,"Wednesday","2013-08-14",4
309089,2852,"Monday","2013-02-25",8
309090,722,"Saturday","2013-08-31",3
309091,1703,"Saturday","2013-08-03",6
309092,571,"Wednesday","2012-01-04",11
309093,5335,"Tuesday","2013-09-24",2
309094,4538,"Wednesday","2012-09-12",11
309095,324,"Saturday","2012-02-25",9
309096,6761,"Tuesday","2012-07-03",5
309097,2287,"Thursday","2013-08-29",1
309098,3801,"Tuesday","2013-10-29",4
309099,3089,"Thursday","2012-09-20",7
309100,320,"Thursday","2012-05-10",5
309101,2401,"Friday","2012-03-30",10
309102,2344,"Thursday","2013-02-28",8
309103,4528,"Wednesday","2013-09-18",7
309104,487,"Wednesday","2012-04-18",8
309105,1475,"Wednesday","2013-12-25",2
309106,738,"Saturday","2012-05-26",10
309107,6905,"Thursday","2012-04-12",6
309108,3498,"Wednesday","2012-09-05",9
309109,6250,"Sunday","2012-11-04",5
309110,4396,"Saturday","2013-11-30",8
309111,5133,"Tuesday","2012-11-27",4
309112,3583,"Friday","2013-04-12",3
309113,682,"Friday","2013-03-29",11
309114,6101,"Thursday","2013-11-21",6
309115,6334,"Thursday","2013-09-26",4
309116,1018,"Tuesday","2013-03-05",1
309117,6382,"Tuesday","2012-02-07",1
309118,5252,"Wednesday","2012-10-10",6
309119,2800,"Tuesday","2012-10-30",10
309120,5097,"Thursday","2013-05-16",8
309121,1341,"Friday","2012-11-09",4
309122,2807,"Tuesday","2013-02-12",6
309123,563,"Wednesday","2013-03-20",10
309124,1185,"Wednesday","2013-01-02",6
309125,2943,"Friday","2013-09-20",8
309126,6329,"Wednesday","2012-11-21",6
309127,2671,"Wednesday","2012-08-08",9
309128,6825,"Wednesday","2012-03-14",8
309129,5925,"Monday","2013-11-18",4
309130,2987,"Tuesday","2013-02-05",9
309131,4521,"Wednesday","2012-09-26",6
309132,3577,"Wednesday","2013-02-27",2
309133,508,"Tuesday","2013-06-11",3
309134,5855,"Wednesday","2012-02-01",3
309135,6159,"Wednesday","2012-10-10",2
309136,6267,"Thursday","2012-07-19",2
309137,3311,"Tuesday","2012-04-10",5
309138,3208,"Wednesday","2013-05-22",3
309139,6352,"Sunday","2013-04-07",1
309140,1410,"Wednesday","2013-02-06",5
309141,6780,"Saturday","2012-02-04",2
309142,6459,"Wednesday","2012-05-02",4
309143,2595,"Wednesday","2012-11-28",2
309144,5482,"Monday","2013-07-01",1
309145,6491,"Friday","2013-11-15",9
309146,1356,"Wednesday","2012-09-26",2
309147,6422,"Wednesday","2012-09-19",11
309148,5349,"Tuesday","2013-01-22",2
309149,2415,"Wednesday","2013-12-18",10
309150,1658,"Monday","2013-08-05",6
309151,1372,"Wednesday","2013-02-13",10
309152,6232,"Monday","2013-03-25",6
309153,32,"Monday","2013-05-06",10
309154,2385,"Thursday","2013-07-11",4
309155,4582,"Friday","2012-03-16",5
309156,5677,"Wednesday","2012-02-01",3
309157,6570,"Wednesday","2013-06-05",6
309158,2378,"Wednesday","2013-07-31",2
309159,5250,"Wednesday","2012-08-22",8
309160,5447,"Thursday","2012-05-24",3
309161,2823,"Friday","2013-07-12",2
309162,2759,"Friday","2012-05-18",11
309163,1133,"Wednesday","2012-12-05",1
309164,4146,"Tuesday","2012-04-24",10
309165,5535,"Wednesday","2012-02-15",9
309166,335,"Friday","2012-12-21",8
309167,4889,"Monday","2013-03-18",7
309168,1774,"Monday","2013-08-12",1
309169,3377,"Thursday","2013-01-03",10
309170,4908,"Tuesday","2012-08-28",4
309171,1006,"Friday","2013-10-11",5
309172,1779,"Wednesday","2013-01-16",3
309173,5743,"Monday","2013-05-20",6
309174,120,"Tuesday","2013-07-16",4
309175,3755,"Saturday","2012-08-11",9
309176,6555,"Wednesday","2013-07-10",4
309177,1975,"Thursday","2013-06-06",5
309178,1379,"Tuesday","2013-11-26",8
309179,5725,"Tuesday","2012-11-06",11
309180,6399,"Tuesday","2012-01-24",5
309181,5623,"Wednesday","2012-05-09",3
309182,841,"Friday","2012-03-30",3
309183,2608,"Wednesday","2012-11-21",9
309184,1311,"Tuesday","2013-01-22",2
309185,4479,"Wednesday","2012-12-12",9
309186,2747,"Wednesday","2012-12-05",9
309187,5787,"Tuesday","2013-10-22",9
309188,2366,"Thursday","2012-01-19",4
309189,4717,"Friday","2013-11-15",2
309190,5200,"Monday","2012-01-02",7
309191,5442,"Monday","2012-04-09",4
309192,2698,"Tuesday","2012-06-05",4
309193,6982,"Wednesday","2013-11-27",10
309194,6469,"Wednesday","2012-09-19",7
309195,1741,"Thursday","2013-05-02",2
309196,4926,"Wednesday","2012-11-14",4
309197,3272,"Thursday","2012-08-09",7
309198,3922,"Monday","2012-07-09",11
309199,2693,"Thursday","2012-09-13",7
309200,4511,"Thursday","2013-02-07",2
309201,253,"Monday","2012-07-02",2
309202,3893,"Monday","2013-02-04",3
309203,383,"Wednesday","2013-04-17",7
309204,5357,"Wednesday","2013-07-17",11
309205,2038,"Friday","2012-04-13",10
309206,4737,"Monday","2012-01-09",1
309207,5878,"Wednesday","2012-05-16",9
309208,3586,"Thursday","2012-05-24",4
309209,1359,"Thursday","2013-04-11",2
309210,4557,"Friday","2013-05-03",8
309211,3610,"Friday","2013-02-08",11
309212,3609,"Wednesday","2013-05-29",2
309213,6992,"Friday","2013-01-04",9
309214,158,"Saturday","2012-08-04",10
309215,1479,"Saturday","2013-04-20",7
309216,5675,"Friday","2012-05-11",10
309217,5553,"Sunday","2013-03-31",6
309218,2894,"Wednesday","2013-05-01",7
309219,915,"Wednesday","2013-10-23",3
309220,3508,"Tuesday","2013-07-23",11
309221,6793,"Tuesday","2013-03-12",9
309222,622,"Saturday","2013-11-23",10
309223,3792,"Saturday","2012-05-26",4
309224,6967,"Wednesday","2013-01-02",3
309225,2996,"Monday","2013-09-16",11
309226,2649,"Sunday","2012-05-27",6
309227,432,"Monday","2012-01-23",4
309228,6165,"Wednesday","2013-03-27",11
309229,5001,"Tuesday","2013-06-11",2
309230,5643,"Friday","2012-07-20",7
309231,1851,"Tuesday","2012-05-29",4
309232,6896,"Tuesday","2012-04-10",6
309233,5097,"Wednesday","2012-08-01",1
309234,942,"Tuesday","2013-03-05",6
309235,5737,"Wednesday","2013-01-23",5
309236,6217,"Wednesday","2012-05-23",8
309237,2673,"Tuesday","2012-05-22",4
309238,2348,"Monday","2013-09-30",7
309239,1940,"Tuesday","2012-04-10",11
309240,777,"Monday","2013-01-07",2
309241,2211,"Wednesday","2012-05-09",1
309242,2201,"Wednesday","2012-02-22",1
309243,1582,"Wednesday","2012-05-02",7
309244,495,"Friday","2012-04-27",9
309245,6012,"Wednesday","2012-09-05",1
309246,4181,"Wednesday","2013-02-13",7
309247,6007,"Wednesday","2012-05-23",11
309248,5817,"Monday","2013-12-23",3
309249,6324,"Friday","2013-05-03",2
309250,6646,"Friday","2012-01-27",7
309251,3497,"Thursday","2012-01-19",1
309252,4383,"Thursday","2012-10-04",8
309253,1021,"Friday","2013-04-19",9
309254,1009,"Wednesday","2012-12-05",6
309255,1546,"Wednesday","2012-11-21",6
309256,4767,"Saturday","2012-03-03",9
309257,2512,"Wednesday","2013-04-17",1
309258,3675,"Friday","2012-04-20",9
309259,6799,"Wednesday","2013-10-30",4
309260,425,"Wednesday","2013-04-24",4
309261,2950,"Friday","2013-05-10",5
309262,227,"Monday","2013-07-01",6
309263,2018,"Wednesday","2012-10-17",2
309264,4868,"Friday","2013-11-01",1
309265,1766,"Tuesday","2012-04-24",1
309266,5854,"Friday","2012-03-16",4
309267,5577,"Thursday","2012-03-01",3
309268,2807,"Sunday","2012-12-23",5
309269,633,"Friday","2013-08-09",1
309270,5114,"Sunday","2012-03-04",9
309271,7059,"Friday","2013-05-03",7
309272,3060,"Tuesday","2012-06-19",7
309273,6369,"Wednesday","2012-12-12",2
309274,3020,"Friday","2012-07-20",1
309275,3575,"Wednesday","2013-02-06",3
309276,1987,"Wednesday","2013-11-06",1
309277,1214,"Wednesday","2012-07-04",6
309278,5683,"Monday","2012-06-11",2
309279,2767,"Wednesday","2012-05-30",10
309280,5127,"Friday","2013-04-05",9
309281,6382,"Tuesday","2012-09-11",6
309282,3918,"Saturday","2012-03-31",11
309283,210,"Wednesday","2012-11-21",5
309284,205,"Wednesday","2013-04-03",8
309285,4568,"Wednesday","2013-04-10",4
309286,6696,"Saturday","2013-01-05",2
309287,5574,"Monday","2012-11-19",2
309288,5910,"Wednesday","2013-01-30",2
309289,4439,"Tuesday","2012-05-22",3
309290,4613,"Tuesday","2012-04-17",2
309291,5346,"Thursday","2013-01-17",3
309292,6954,"Thursday","2013-02-28",5
309293,409,"Tuesday","2012-01-03",6
309294,1021,"Saturday","2012-03-10",8
309295,3117,"Monday","2012-08-13",1
309296,1276,"Friday","2013-08-23",7
309297,2610,"Monday","2012-07-16",5
309298,2964,"Tuesday","2012-04-10",2
309299,1419,"Wednesday","2013-11-27",10
309300,2944,"Wednesday","2012-01-25",2
309301,1279,"Friday","2012-09-14",2
309302,657,"Monday","2013-07-22",8
309303,1662,"Wednesday","2013-04-24",11
309304,6825,"Friday","2013-08-30",9
309305,6738,"Friday","2012-07-27",5
309306,2303,"Wednesday","2013-01-09",3
309307,5103,"Wednesday","2013-01-30",10
309308,4428,"Wednesday","2013-11-27",10
309309,4701,"Wednesday","2012-10-10",10
309310,1347,"Friday","2012-02-10",3
309311,224,"Wednesday","2012-01-11",8
309312,2469,"Sunday","2013-08-18",8
309313,2092,"Friday","2013-05-24",11
309314,6428,"Wednesday","2012-08-08",9
309315,2569,"Wednesday","2013-08-07",10
309316,4496,"Friday","2013-08-16",4
309317,3695,"Monday","2013-05-20",2
309318,2279,"Wednesday","2012-03-07",3
309319,1056,"Saturday","2013-05-18",8
309320,6850,"Thursday","2012-12-13",5
309321,1908,"Tuesday","2012-10-23",11
309322,6109,"Friday","2013-01-25",2
309323,2400,"Wednesday","2013-05-29",9
309324,4536,"Tuesday","2013-04-02",3
309325,2996,"Wednesday","2012-07-18",6
309326,929,"Monday","2013-06-17",10
309327,5052,"Saturday","2013-10-26",3
309328,5383,"Tuesday","2012-01-31",11
309329,5625,"Wednesday","2012-09-19",3
309330,114,"Wednesday","2013-09-25",9
309331,2688,"Monday","2012-08-13",10
309332,4083,"Thursday","2012-05-24",11
309333,2196,"Friday","2013-10-25",3
309334,3580,"Monday","2012-05-07",7
309335,4419,"Thursday","2013-03-14",8
309336,2531,"Wednesday","2013-03-20",2
309337,5048,"Tuesday","2013-10-29",2
309338,5216,"Monday","2013-06-10",7
309339,2020,"Saturday","2012-03-10",2
309340,3667,"Friday","2012-09-21",1
309341,4483,"Sunday","2013-08-25",2
309342,4310,"Monday","2012-07-16",11
309343,2669,"Friday","2013-03-08",2
309344,6411,"Monday","2012-12-17",3
309345,6286,"Thursday","2012-05-03",7
309346,4189,"Wednesday","2012-09-19",9
309347,326,"Thursday","2012-07-26",3
309348,564,"Monday","2013-12-16",2
309349,1790,"Wednesday","2012-04-18",11
309350,2874,"Wednesday","2012-12-12",10
309351,5163,"Wednesday","2012-05-09",5
309352,4523,"Friday","2013-09-20",7
309353,1722,"Wednesday","2013-01-09",8
309354,979,"Monday","2012-02-20",11
309355,2958,"Monday","2013-11-25",2
309356,405,"Wednesday","2012-08-08",10
309357,4780,"Thursday","2013-02-14",6
309358,2846,"Wednesday","2013-11-13",9
309359,5701,"Monday","2013-04-01",1
309360,5924,"Wednesday","2013-12-25",8
309361,1164,"Wednesday","2013-10-02",11
309362,4803,"Tuesday","2012-08-07",6
309363,6259,"Friday","2013-04-05",5
309364,2714,"Monday","2013-07-01",4
309365,5784,"Wednesday","2013-09-18",2
309366,5119,"Tuesday","2012-11-27",3
309367,4921,"Friday","2012-02-03",9
309368,5713,"Wednesday","2012-04-18",8
309369,1407,"Monday","2012-02-20",3
309370,2420,"Tuesday","2012-11-13",10
309371,1772,"Tuesday","2012-07-17",7
309372,1223,"Tuesday","2013-05-28",1
